"";"Prioritization_1";"Prioritization_2";"Prioritization_3";"Priority_order";"Profile";"P_trans";"Adherence";"Delay";"Doses";"Regional";"Regional_priority";"Geo";"Regional_start";"Seasonality";"R_const";"Import";"R_eff";"Name";"Name_priority_1";"Name_priority_2";"Name_priority_3";"Name_profile";"Name_adherence";"Name_doses";"Name_import";"Name_control";"Name_relative_reopen";"Name_geo"
"182";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;10;1;50;1;"M";0.66;"182-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"183";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;10;1;50;1;"M";0.66;"183-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"184";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;10;1;50;1;"M";0.66;"184-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"185";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;10;1;50;1;"M";0.66;"185-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"186";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;10;1;50;1;"M";0.66;"186-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"187";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;10;1;50;1;"M";0.66;"187-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"188";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;10;1;50;1;"M";0.66;"188-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"189";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.9;10;10;1;50;1;"M";0.66;"189-18p-65p-18p-ABCDE-H-35-H-12-PM-0p9-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"190";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";1;10;10;1;50;1;"M";0.66;"190-18p-65p-18p-ABCDE-H-35-H-12-PM-1-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"191";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";1.1;10;10;1;50;1;"M";0.66;"191-18p-65p-18p-ABCDE-H-35-H-12-PM-1p1-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"192";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";1.2;10;10;1;50;1;"M";0.66;"192-18p-65p-18p-ABCDE-H-35-H-12-PM-1p2-10-10-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_10"
"193";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;15;1;50;1;"M";0.66;"193-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"194";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;15;1;50;1;"M";0.66;"194-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"195";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;15;1;50;1;"M";0.66;"195-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"196";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;15;1;50;1;"M";0.66;"196-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"197";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;15;1;50;1;"M";0.66;"197-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"198";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;15;1;50;1;"M";0.66;"198-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"199";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;15;1;50;1;"M";0.66;"199-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"200";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;15;1;50;1;"M";0.66;"200-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"201";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;15;1;50;1;"M";0.66;"201-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"202";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.9;10;15;1;50;1;"M";0.66;"202-18p-65p-18p-ABCDE-H-35-H-12-PM-0p9-10-15-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_15"
"203";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;20;1;50;1;"M";0.66;"203-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"204";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;20;1;50;1;"M";0.66;"204-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"205";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;20;1;50;1;"M";0.66;"205-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"206";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;20;1;50;1;"M";0.66;"206-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"207";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;20;1;50;1;"M";0.66;"207-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"208";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;20;1;50;1;"M";0.66;"208-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"209";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;20;1;50;1;"M";0.66;"209-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"210";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;20;1;50;1;"M";0.66;"210-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"211";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;20;1;50;1;"M";0.66;"211-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"212";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.9;10;20;1;50;1;"M";0.66;"212-18p-65p-18p-ABCDE-H-35-H-12-PM-0p9-10-20-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_20"
"213";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;25;1;50;1;"M";0.66;"213-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"214";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;25;1;50;1;"M";0.66;"214-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"215";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;25;1;50;1;"M";0.66;"215-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"216";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;25;1;50;1;"M";0.66;"216-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"217";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;25;1;50;1;"M";0.66;"217-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"218";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;25;1;50;1;"M";0.66;"218-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"219";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;25;1;50;1;"M";0.66;"219-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"220";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;25;1;50;1;"M";0.66;"220-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"221";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;25;1;50;1;"M";0.66;"221-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-25-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_25"
"222";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;30;1;50;1;"M";0.66;"222-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"223";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;30;1;50;1;"M";0.66;"223-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"224";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;30;1;50;1;"M";0.66;"224-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"225";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;30;1;50;1;"M";0.66;"225-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"226";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;30;1;50;1;"M";0.66;"226-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"227";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;30;1;50;1;"M";0.66;"227-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"228";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;30;1;50;1;"M";0.66;"228-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"229";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;30;1;50;1;"M";0.66;"229-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"230";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;30;1;50;1;"M";0.66;"230-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-30-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_30"
"231";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;35;1;50;1;"M";0.66;"231-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"232";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;35;1;50;1;"M";0.66;"232-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"233";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;35;1;50;1;"M";0.66;"233-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"234";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;35;1;50;1;"M";0.66;"234-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"235";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;35;1;50;1;"M";0.66;"235-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"236";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;35;1;50;1;"M";0.66;"236-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"237";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;35;1;50;1;"M";0.66;"237-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"238";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;35;1;50;1;"M";0.66;"238-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"239";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.8;10;35;1;50;1;"M";0.66;"239-18p-65p-18p-ABCDE-H-35-H-12-PM-0p8-10-35-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_35"
"240";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;40;1;50;1;"M";0.66;"240-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"241";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0;10;40;1;50;1;"M";0.66;"241-18p-65p-18p-ABCDE-H-35-H-12-PM-0-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"242";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.1;10;40;1;50;1;"M";0.66;"242-18p-65p-18p-ABCDE-H-35-H-12-PM-0p1-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
